Source,Target,Type,Id,Label,timeset,Weight
1884,1884,Directed,9466,,,8
1890,1890,Directed,11793,,,8
1890,77651,Directed,11819,,,1
1906,1906,Directed,9470,,,7
2103,2100,Directed,9472,,,2
2103,18802,Directed,10272,,,1
2103,151,Directed,11540,,,4
2103,12366,Directed,11541,,,1
2103,2103,Directed,12260,,,37
2103,2114,Directed,12418,,,27
2103,8117,Directed,12426,,,2
2103,12276,Directed,12427,,,2
2103,105369,Directed,12485,,,4
2103,119,Directed,12527,,,29
2103,18354,Directed,12628,,,1
2103,39,Directed,12828,,,4
2103,43,Directed,12844,,,2
2103,5087,Directed,12845,,,2
2103,106557,Directed,12922,,,3
2103,119774,Directed,12998,,,1
2114,2100,Directed,9473,,,3
2114,8117,Directed,11934,,,2
2114,236,Directed,11935,,,1
2114,2103,Directed,12254,,,39
2114,2114,Directed,12255,,,27
2114,18354,Directed,12373,,,3
2114,12276,Directed,12425,,,1
2114,105369,Directed,12486,,,5
2114,119,Directed,12531,,,27
2114,39,Directed,12808,,,4
2114,151,Directed,12809,,,3
2114,43,Directed,12841,,,2
2114,5087,Directed,12842,,,2
2114,106557,Directed,12923,,,7
2114,119774,Directed,12997,,,2
2119,1071,Directed,9474,,,8
2119,119,Directed,9475,,,2
2119,2119,Directed,9792,,,3
2119,2807,Directed,9793,,,4
2119,1072,Directed,9794,,,1
2119,1498,Directed,12287,,,1
2119,217,Directed,12288,,,1
2119,1652,Directed,12289,,,1
2119,28817,Directed,12290,,,1
2119,21209,Directed,13797,,,1
2146,30182,Directed,10513,,,2
2179,2179,Directed,9476,,,5
2179,175,Directed,12817,,,1
2202,2202,Directed,9965,,,1
2203,413,Directed,9477,,,6
2203,119,Directed,9574,,,15
2203,2203,Directed,10470,,,3
2203,43,Directed,11153,,,1
2203,1490,Directed,12013,,,4
2203,151,Directed,12458,,,1
2203,488,Directed,12888,,,1
2203,2469,Directed,13313,,,1
2220,32,Directed,9478,,,1
2220,4443,Directed,9550,,,4
2220,93076,Directed,12726,,,1
2220,43,Directed,12727,,,1
2221,1194,Directed,9479,,,4
2221,175,Directed,9481,,,2
2221,2221,Directed,9489,,,1
2221,7784,Directed,9836,,,3
2221,1625,Directed,9837,,,6
2221,1142,Directed,11159,,,1
2223,2223,Directed,9480,,,13
2223,91199,Directed,12040,,,48
2330,2330,Directed,9486,,,1
2330,791,Directed,9913,,,1
2330,14721,Directed,9914,,,2
2344,417,Directed,10274,,,1
2363,1691,Directed,9483,,,1
2363,119,Directed,9484,,,12
2363,853,Directed,9485,,,6
2363,175,Directed,9491,,,14
2363,2391,Directed,9492,,,1
2363,1625,Directed,9590,,,3
2363,5701,Directed,9603,,,1
2363,3467,Directed,9604,,,1
2363,944,Directed,9617,,,11
2363,2363,Directed,9910,,,31
2363,5483,Directed,10011,,,3
2363,5273,Directed,10169,,,2
2363,2421,Directed,10170,,,2
2363,11201,Directed,10171,,,3
2363,19554,Directed,10182,,,1
2363,18526,Directed,10226,,,1
2363,131,Directed,10227,,,2
2363,18802,Directed,10228,,,3
2363,20878,Directed,10229,,,1
2363,1012,Directed,10230,,,1
2363,6157,Directed,10404,,,4
2363,2221,Directed,10459,,,2
2363,27842,Directed,10782,,,3
2363,4111,Directed,10794,,,9
2363,34603,Directed,10857,,,7
2363,2893,Directed,10858,,,1
2363,47152,Directed,10941,,,2
2363,151,Directed,11045,,,1
2363,2836,Directed,11139,,,1
2363,130,Directed,11187,,,2
2363,55939,Directed,11192,,,3
2363,1396,Directed,11206,,,1
2363,17723,Directed,11296,,,3
2363,932,Directed,11335,,,1
2363,22023,Directed,11400,,,1
2363,38223,Directed,11433,,,2
2363,3400,Directed,11434,,,3
2363,2886,Directed,11435,,,6
2363,57455,Directed,11484,,,3
2363,11689,Directed,11546,,,1
2363,1604,Directed,11575,,,2
2363,4935,Directed,11600,,,2
2363,3119,Directed,11641,,,1
2363,29153,Directed,11642,,,1
2363,3354,Directed,11678,,,2
2363,27000,Directed,11732,,,2
2363,785,Directed,11770,,,8
2363,3924,Directed,11771,,,1
2363,1597,Directed,11781,,,1
2363,51699,Directed,11820,,,3
2363,17432,Directed,11865,,,1
2363,61833,Directed,11919,,,1
2363,79623,Directed,11920,,,1
2363,1865,Directed,11945,,,1
2363,36057,Directed,11963,,,8
2363,64913,Directed,11964,,,4
2363,3920,Directed,11970,,,1
2363,4835,Directed,12158,,,1
2363,12474,Directed,12644,,,1
2363,53746,Directed,12703,,,3
2363,12304,Directed,12754,,,3
2363,5751,Directed,12767,,,2
2363,2425,Directed,12768,,,6
2363,14825,Directed,12805,,,1
2363,57078,Directed,12806,,,1
2363,25312,Directed,12807,,,1
2363,103670,Directed,12931,,,7
2363,4569,Directed,12967,,,1
2363,6763,Directed,13128,,,2
2363,21,Directed,13133,,,1
2363,53267,Directed,13143,,,1
2363,8115,Directed,13144,,,1
2363,341,Directed,13318,,,1
2363,39,Directed,13363,,,1
2363,125123,Directed,13535,,,1
2363,43,Directed,13536,,,1
2363,13881,Directed,13543,,,1
2363,102430,Directed,13666,,,1
2363,17353,Directed,13826,,,1
2363,158623,Directed,13971,,,1
2363,159809,Directed,14044,,,1
2391,175,Directed,9921,,,6
2391,2391,Directed,12544,,,3
2421,5273,Directed,10164,,,2
2421,2421,Directed,10165,,,3
2421,11201,Directed,10166,,,1
2421,130,Directed,10380,,,1
2421,12304,Directed,10381,,,1
2421,374,Directed,10713,,,1
2421,17723,Directed,11958,,,1
2425,2425,Directed,9510,,,2
2425,119,Directed,9511,,,4
2425,785,Directed,12872,,,7
2425,102430,Directed,12873,,,2
2425,43,Directed,13382,,,2
2425,1865,Directed,13383,,,1
2425,60241,Directed,13384,,,1
2425,3401,Directed,13882,,,1
2425,158623,Directed,13970,,,1
2450,175,Directed,9493,,,8
2450,7788,Directed,9663,,,1
2450,7785,Directed,9664,,,1
2450,10052,Directed,9759,,,1
2450,4111,Directed,10004,,,1
2450,3467,Directed,10153,,,1
2450,3804,Directed,10337,,,1
2450,48165,Directed,10962,,,1
2450,2450,Directed,11290,,,1
2450,48678,Directed,11291,,,1
2450,1251,Directed,11301,,,1
2450,94492,Directed,12277,,,1
2450,13156,Directed,12313,,,1
2450,7784,Directed,12314,,,1
2450,14825,Directed,13219,,,1
2450,154115,Directed,13801,,,1
2482,3924,Directed,9599,,,1
2482,1659,Directed,10382,,,5
2482,1538,Directed,10572,,,2
2482,39,Directed,11330,,,1
2482,11708,Directed,11535,,,1
2482,22559,Directed,12258,,,1
2482,14913,Directed,13070,,,1
2482,786,Directed,13110,,,1
2482,18968,Directed,13283,,,1
2482,13881,Directed,13709,,,2
2482,2482,Directed,13710,,,3
2482,119,Directed,13818,,,4
2482,12310,Directed,13819,,,3
2501,2501,Directed,10263,,,5
2502,175,Directed,12416,,,2
2537,2538,Directed,9495,,,2
2537,2537,Directed,11109,,,2
2537,58634,Directed,11499,,,1
2538,2537,Directed,10253,,,1
2566,2565,Directed,12503,,,1
2566,2566,Directed,12504,,,1
2566,2567,Directed,12505,,,1
2566,2568,Directed,12506,,,1
2566,2569,Directed,12507,,,1
2566,2570,Directed,12508,,,1
2608,2608,Directed,10339,,,1
2669,2669,Directed,9497,,,2
2752,43,Directed,9498,,,1
2752,119,Directed,12402,,,3
2752,413,Directed,12938,,,4
2752,2760,Directed,13208,,,7
2752,151,Directed,13444,,,1
2758,2752,Directed,9499,,,1
2758,43,Directed,9500,,,1
2758,2758,Directed,10573,,,1
2758,31342,Directed,10574,,,1
2758,48,Directed,11497,,,2
2758,8114,Directed,11601,,,1
2758,3119,Directed,11602,,,1
2758,8117,Directed,11603,,,1
2758,8115,Directed,11604,,,1
2758,8116,Directed,11605,,,1
2758,21209,Directed,12168,,,1
2758,21334,Directed,12169,,,1
2758,24270,Directed,12170,,,1
2758,1012,Directed,12788,,,8
2758,6081,Directed,12792,,,2
2758,114536,Directed,12800,,,1
2758,52486,Directed,13238,,,1
2760,2752,Directed,9501,,,2
2760,43,Directed,9502,,,4
2760,119,Directed,10496,,,6
2760,43689,Directed,10831,,,1
2760,43031,Directed,11064,,,1
2760,39943,Directed,11065,,,1
2760,413,Directed,13299,,,4
2760,488,Directed,13684,,,1
2795,2795,Directed,9509,,,1
2804,2804,Directed,12973,,,1
2807,1071,Directed,9503,,,3
2807,119,Directed,9504,,,2
2807,1072,Directed,9505,,,1
2807,12178,Directed,11564,,,1
2807,2119,Directed,13976,,,1
2836,6157,Directed,11119,,,1
2836,2836,Directed,11120,,,1
2872,2954,Directed,11937,,,2
2886,1625,Directed,10732,,,1
2886,34603,Directed,11733,,,1
2886,119,Directed,11734,,,1
2886,944,Directed,11735,,,1
2886,1597,Directed,11780,,,2
2886,4935,Directed,11799,,,1
2886,8490,Directed,11924,,,2
2886,11109,Directed,11936,,,2
2886,1142,Directed,12322,,,2
2886,51699,Directed,12343,,,2
2886,27000,Directed,12520,,,1
2886,11401,Directed,12566,,,1
2886,125123,Directed,13073,,,1
2886,2886,Directed,13254,,,1
2886,55378,Directed,14024,,,1
2886,13881,Directed,14043,,,1
2893,785,Directed,9506,,,16
2893,119,Directed,9507,,,11
2893,788,Directed,9508,,,3
2893,43,Directed,9564,,,1
2893,4505,Directed,9565,,,1
2893,2893,Directed,9566,,,10
2893,1843,Directed,9585,,,1
2893,2425,Directed,9685,,,1
2893,175,Directed,10095,,,1
2893,5770,Directed,10127,,,2
2893,14292,Directed,10128,,,2
2893,17933,Directed,10129,,,1
2893,2363,Directed,10564,,,1
2893,7828,Directed,10577,,,1
2893,21,Directed,10578,,,1
2893,2678,Directed,10663,,,4
2893,24233,Directed,10698,,,1
2893,34603,Directed,10842,,,1
2893,20917,Directed,10981,,,1
2893,2348,Directed,11118,,,1
2893,2268,Directed,11485,,,1
2954,2872,Directed,11676,,,1
3102,49818,Directed,11055,,,1
3102,151,Directed,11056,,,8
3119,1012,Directed,9614,,,13
3119,1173,Directed,9615,,,3
3119,3119,Directed,9616,,,28
3119,8114,Directed,9653,,,1
3119,8115,Directed,9654,,,3
3119,8116,Directed,9655,,,1
3119,8117,Directed,9656,,,1
3119,175,Directed,10047,,,7
3119,1608,Directed,10180,,,1
3119,19734,Directed,10186,,,1
3119,7063,Directed,10196,,,1
3119,119,Directed,10197,,,6
3119,853,Directed,10198,,,3
3119,13881,Directed,10308,,,5
3119,5483,Directed,10361,,,3
3119,27000,Directed,10376,,,1
3119,6525,Directed,10445,,,1
3119,8100,Directed,10489,,,3
3119,18802,Directed,10530,,,2
3119,33654,Directed,10627,,,3
3119,43,Directed,10628,,,3
3119,151,Directed,10629,,,1
3119,46942,Directed,10878,,,1
3119,1366,Directed,10903,,,2
3119,46498,Directed,10906,,,1
3119,25625,Directed,10911,,,2
3119,48452,Directed,10963,,,1
3119,3467,Directed,11010,,,1
3119,49023,Directed,11014,,,1
3119,5701,Directed,11015,,,1
3119,3920,Directed,11184,,,5
3119,431,Directed,11498,,,2
3119,3400,Directed,11548,,,4
3119,217,Directed,11669,,,1
3119,34603,Directed,11687,,,2
3119,12304,Directed,11757,,,1
3119,5273,Directed,11758,,,1
3119,341,Directed,11759,,,2
3119,17723,Directed,11830,,,2
3119,5955,Directed,11871,,,1
3119,1597,Directed,12020,,,1
3119,54650,Directed,12066,,,1
3119,413,Directed,12080,,,1
3119,2504,Directed,12196,,,1
3119,10993,Directed,12256,,,1
3119,97013,Directed,12257,,,1
3119,19554,Directed,12380,,,4
3119,9398,Directed,12381,,,4
3119,19584,Directed,12475,,,3
3119,55939,Directed,12711,,,1
3119,115207,Directed,12751,,,1
3119,48,Directed,12752,,,1
3119,44677,Directed,12878,,,1
3119,16822,Directed,12879,,,1
3119,119068,Directed,12928,,,1
3119,53267,Directed,13142,,,1
3119,9889,Directed,13193,,,2
3119,1604,Directed,13315,,,1
3119,112723,Directed,13336,,,1
3168,119,Directed,9513,,,1
3168,3232,Directed,12319,,,7
3232,119,Directed,9514,,,1
3232,3168,Directed,10686,,,18
3265,3266,Directed,9515,,,2
3265,3267,Directed,9516,,,1
3266,3267,Directed,9678,,,1
3267,3266,Directed,9681,,,2
3267,3267,Directed,9689,,,1
3317,3317,Directed,9551,,,1
3317,6969,Directed,11220,,,2
3317,151,Directed,12050,,,1
3354,217,Directed,9518,,,4
3354,175,Directed,10094,,,1
3354,21,Directed,10211,,,4
3354,174,Directed,10512,,,2
3354,1604,Directed,10748,,,5
3354,41241,Directed,10776,,,1
3354,20887,Directed,11241,,,2
3354,10193,Directed,11364,,,2
3354,2886,Directed,11486,,,1
3354,20377,Directed,11529,,,3
3354,1652,Directed,12067,,,5
3354,2334,Directed,12317,,,1
3354,119,Directed,12920,,,1
3354,9208,Directed,12921,,,1
3354,22023,Directed,13271,,,1
3354,2836,Directed,13321,,,1
3354,18767,Directed,13513,,,1
3354,43,Directed,13514,,,1
3354,27000,Directed,13961,,,1
3354,853,Directed,13987,,,2
3395,3395,Directed,9520,,,83
3395,1251,Directed,10909,,,3
3395,982,Directed,10946,,,3
3395,7048,Directed,11104,,,1
3395,175,Directed,11105,,,1
3395,9595,Directed,11144,,,1
3395,119,Directed,11181,,,29
3395,2504,Directed,12002,,,5
3395,3150,Directed,12217,,,7
3395,1490,Directed,13506,,,2
3400,3401,Directed,9521,,,2
3400,3400,Directed,9529,,,27
3400,5746,Directed,9587,,,2
3400,8114,Directed,9665,,,3
3400,3119,Directed,9666,,,6
3400,8115,Directed,9667,,,9
3400,8116,Directed,9668,,,6
3400,8117,Directed,9669,,,3
3400,1498,Directed,9930,,,1
3400,15730,Directed,9971,,,1
3400,1652,Directed,10044,,,7
3400,1272,Directed,10232,,,1
3400,21129,Directed,10233,,,1
3400,25452,Directed,10328,,,2
3400,38817,Directed,10745,,,1
3400,1826,Directed,10749,,,2
3400,10993,Directed,10797,,,1
3400,119,Directed,10798,,,3
3400,1538,Directed,10799,,,1
3400,151,Directed,11077,,,1
3400,19891,Directed,11183,,,1
3400,33877,Directed,11229,,,2
3400,6081,Directed,11361,,,4
3400,29153,Directed,11638,,,1
3400,2348,Directed,11784,,,1
3400,54650,Directed,12074,,,3
3400,10432,Directed,12268,,,1
3400,48,Directed,12342,,,1
3400,659,Directed,12450,,,1
3400,29876,Directed,12483,,,2
3400,982,Directed,12517,,,1
3400,25207,Directed,12529,,,2
3400,103670,Directed,12654,,,1
3400,853,Directed,12655,,,2
3400,55939,Directed,12712,,,1
3400,115962,Directed,12772,,,1
3400,2758,Directed,12789,,,1
3400,748,Directed,13021,,,2
3400,7828,Directed,13138,,,3
3400,21,Directed,13152,,,2
3400,9889,Directed,13212,,,1
3400,3924,Directed,13302,,,1
3400,3150,Directed,13324,,,1
3400,2461,Directed,13340,,,1
3400,43,Directed,13483,,,1
3400,15282,Directed,13484,,,1
3400,2836,Directed,13485,,,1
3400,21209,Directed,13572,,,2
3467,2221,Directed,9527,,,2
3467,10161,Directed,9780,,,1
3467,12474,Directed,9787,,,3
3467,175,Directed,9788,,,10
3467,10052,Directed,9990,,,1
3467,4111,Directed,10471,,,2
3467,4926,Directed,10586,,,5
3467,5701,Directed,10587,,,4
3467,17604,Directed,10588,,,1
3467,174,Directed,10603,,,3
3467,3467,Directed,10651,,,6
3467,48165,Directed,11000,,,1
3467,853,Directed,11009,,,1
3467,49023,Directed,11012,,,1
3467,119,Directed,11013,,,2
3467,27842,Directed,11074,,,2
3467,12407,Directed,11075,,,1
3467,12310,Directed,11087,,,1
3467,374,Directed,11223,,,3
3467,2421,Directed,11224,,,1
3467,2450,Directed,11292,,,2
3467,48678,Directed,11293,,,1
3467,7045,Directed,11502,,,1
3467,13156,Directed,11503,,,5
3467,2763,Directed,11561,,,1
3467,7784,Directed,11637,,,2
3467,2268,Directed,11699,,,1
3467,1597,Directed,11762,,,1
3467,944,Directed,11779,,,1
3467,14795,Directed,11807,,,3
3467,5955,Directed,11870,,,1
3467,1194,Directed,12630,,,1
3467,12304,Directed,12691,,,8
3467,5483,Directed,12760,,,2
3467,14825,Directed,13224,,,1
3467,1659,Directed,13295,,,1
3467,51699,Directed,13296,,,1
3467,785,Directed,13364,,,1
3467,43,Directed,13365,,,2
3467,1865,Directed,13366,,,1
3467,102430,Directed,13367,,,1
3467,60241,Directed,13368,,,1
3467,1173,Directed,13515,,,2
3467,125123,Directed,13580,,,1
3467,74127,Directed,13680,,,1
3467,75014,Directed,13946,,,2
3467,104070,Directed,14030,,,1
3467,43715,Directed,14037,,,1
3467,159809,Directed,14049,,,1
3493,43,Directed,10622,,,1
3493,3914,Directed,10623,,,1
3519,3519,Directed,10294,,,2
3519,19554,Directed,11722,,,6
3519,75766,Directed,11744,,,5
3519,13770,Directed,11745,,,5
3519,76254,Directed,11778,,,26
3519,14825,Directed,12825,,,1
3519,57078,Directed,12826,,,1
3519,25312,Directed,12827,,,1
3519,5090,Directed,12896,,,2
3519,14571,Directed,12962,,,2
3519,31921,Directed,12985,,,1
3519,116211,Directed,13119,,,2
3553,450,Directed,10341,,,2
3553,21064,Directed,13209,,,1
3553,572,Directed,13210,,,2
3553,119,Directed,13211,,,1
3553,6360,Directed,13356,,,1
3553,46956,Directed,13357,,,1
3757,119,Directed,10565,,,1
3771,119,Directed,11141,,,1
3804,4172,Directed,9546,,,1
3804,1659,Directed,10494,,,3
3804,119,Directed,11866,,,1
3804,48678,Directed,12215,,,2
3804,3804,Directed,12216,,,1
3804,488,Directed,13002,,,1
3804,43,Directed,13003,,,1
3804,954,Directed,13004,,,1
3873,3873,Directed,9559,,,3
3873,2461,Directed,10357,,,1
3873,1652,Directed,12180,,,1
3873,93350,Directed,12181,,,1
3873,858,Directed,12731,,,1
3873,119,Directed,12732,,,1
3920,3119,Directed,11078,,,3
3920,3920,Directed,11111,,,5
3920,413,Directed,11557,,,1
4043,43,Directed,9541,,,2
4043,119,Directed,9729,,,6
4043,4043,Directed,9757,,,3
4043,6556,Directed,10563,,,1
4043,9626,Directed,12027,,,1
4090,119,Directed,9542,,,1
4111,175,Directed,9543,,,14
4111,1451,Directed,10316,,,1
4111,119,Directed,10317,,,1
4111,43,Directed,10340,,,1
4111,853,Directed,11195,,,1
4111,944,Directed,11297,,,1
4111,5027,Directed,13574,,,1
4111,1173,Directed,13638,,,2
4111,3467,Directed,13639,,,1
4111,26688,Directed,13640,,,1
4139,4139,Directed,9544,,,13
4152,4152,Directed,11903,,,36
4172,3804,Directed,9545,,,3
4172,4172,Directed,9547,,,1
4172,431,Directed,9568,,,1
4172,488,Directed,9569,,,1
4172,175,Directed,9570,,,1
4340,119,Directed,9548,,,1
4445,4443,Directed,9549,,,3
4627,11819,Directed,10604,,,2
4627,4627,Directed,10605,,,1
4772,1585,Directed,9554,,,8
4772,1588,Directed,9555,,,9
4772,1591,Directed,9556,,,8
4772,3743,Directed,9557,,,5
4772,1586,Directed,9558,,,1
4772,7214,Directed,9702,,,3
4772,6324,Directed,9703,,,8
4772,1589,Directed,10405,,,1
4828,4828,Directed,11816,,,1
4835,4835,Directed,9835,,,7
4835,34603,Directed,11343,,,1
4835,3924,Directed,11417,,,1
4835,36057,Directed,12167,,,1
4891,4891,Directed,9561,,,11
4926,4926,Directed,9815,,,3
4926,175,Directed,10048,,,1
4926,5701,Directed,10352,,,1
4926,17604,Directed,10353,,,1
4926,1597,Directed,10557,,,2
4926,13156,Directed,11526,,,1
4926,944,Directed,11775,,,1
4926,108838,Directed,12588,,,1
4926,5090,Directed,12589,,,1
4926,853,Directed,13471,,,1
4935,23005,Directed,10977,,,1
4935,4935,Directed,10978,,,2
4935,944,Directed,11399,,,1
4935,96681,Directed,12236,,,1
4935,119,Directed,12237,,,1
4935,26122,Directed,13022,,,1
5083,5083,Directed,11880,,,2
5083,4926,Directed,12271,,,2
5088,5090,Directed,9567,,,3
5088,5088,Directed,10700,,,2
5088,3519,Directed,10701,,,1
5090,16326,Directed,9992,,,1
5090,76254,Directed,12358,,,2
5090,5090,Directed,12586,,,4
5090,108838,Directed,12587,,,3
5164,5164,Directed,9578,,,9
5225,4627,Directed,9571,,,23
5225,11819,Directed,9769,,,47
5225,5225,Directed,10479,,,3
5225,119,Directed,11664,,,4
5225,39,Directed,11694,,,3
5225,22645,Directed,11695,,,1
5225,120657,Directed,12952,,,2
5225,93730,Directed,12953,,,1
5225,93505,Directed,12956,,,1
5273,5273,Directed,10158,,,1
5273,2421,Directed,10159,,,2
5273,11201,Directed,10160,,,1
5273,130,Directed,10378,,,1
5273,12304,Directed,10379,,,1
5273,659,Directed,11697,,,1
5273,17723,Directed,11951,,,2
5273,55939,Directed,12682,,,1
5273,33654,Directed,12917,,,1
5297,5297,Directed,11630,,,1
5371,5164,Directed,9572,,,1
5371,5371,Directed,13795,,,1
5428,5428,Directed,9573,,,2
5467,5410,Directed,9575,,,1
5467,112406,Directed,13157,,,1
5467,175,Directed,13192,,,1
5467,11583,Directed,13919,,,1
5467,159809,Directed,14058,,,1
5483,130,Directed,9576,,,6
5483,10161,Directed,9755,,,3
5483,175,Directed,9974,,,21
5483,1599,Directed,9983,,,3
5483,3467,Directed,9984,,,6
5483,1597,Directed,9985,,,4
5483,119,Directed,10008,,,1
5483,4926,Directed,10366,,,2
5483,1173,Directed,10393,,,1
5483,5273,Directed,10399,,,2
5483,12304,Directed,10400,,,15
5483,5715,Directed,10430,,,8
5483,1595,Directed,10440,,,1
5483,974,Directed,10442,,,5
5483,20,Directed,10822,,,1
5483,853,Directed,11023,,,1
5483,12992,Directed,11186,,,1
5483,5483,Directed,11359,,,3
5483,374,Directed,11453,,,2
5483,65631,Directed,11454,,,1
5483,7045,Directed,11455,,,1
5483,3119,Directed,11760,,,1
5483,341,Directed,11761,,,1
5483,7784,Directed,11815,,,1
5483,36057,Directed,12330,,,2
5483,10751,Directed,12611,,,1
5483,53267,Directed,13048,,,1
5483,5701,Directed,13405,,,1
5483,74127,Directed,13406,,,1
5565,43689,Directed,10801,,,2
5666,227,Directed,9581,,,122
5666,228,Directed,9778,,,1
5666,5666,Directed,13239,,,192
5701,175,Directed,10138,,,3
5701,18575,Directed,10139,,,1
5701,18576,Directed,10140,,,1
5701,4926,Directed,10354,,,1
5701,5701,Directed,10355,,,7
5701,17604,Directed,10356,,,1
5701,12474,Directed,11040,,,1
5701,4111,Directed,11053,,,1
5701,1597,Directed,11674,,,4
5701,113835,Directed,12700,,,1
5701,103670,Directed,12831,,,1
5701,74127,Directed,12897,,,2
5701,13156,Directed,13186,,,2
5701,38223,Directed,14031,,,1
5711,96597,Directed,12232,,,1
5711,96598,Directed,12233,,,1
5711,96599,Directed,12234,,,1
5715,5273,Directed,10387,,,1
5715,130,Directed,10388,,,2
5715,12304,Directed,10389,,,4
5715,5483,Directed,10429,,,7
5715,175,Directed,10431,,,5
5715,5715,Directed,10432,,,7
5715,10161,Directed,10433,,,4
5715,3467,Directed,10434,,,1
5715,1597,Directed,10435,,,1
5715,1599,Directed,10436,,,1
5715,1595,Directed,10441,,,1
5715,975,Directed,10448,,,1
5715,974,Directed,10449,,,7
5715,6763,Directed,11036,,,1
5715,12992,Directed,11189,,,1
5715,12143,Directed,11789,,,1
5715,17144,Directed,11790,,,1
5717,119,Directed,9584,,,2
5746,1498,Directed,12131,,,1
5746,119,Directed,12132,,,2
5746,217,Directed,12133,,,1
5746,1652,Directed,12134,,,1
5746,2807,Directed,12135,,,1
5746,28817,Directed,12136,,,1
5746,48,Directed,12736,,,2
5746,115207,Directed,12737,,,1
5751,5746,Directed,9586,,,1
5751,10194,Directed,9801,,,1
5751,18712,Directed,10145,,,4
5751,1652,Directed,10146,,,1
5751,8114,Directed,10755,,,4
5751,3119,Directed,10919,,,2
5751,8115,Directed,10920,,,2
5751,8116,Directed,10921,,,2
5751,8117,Directed,10922,,,2
5751,2425,Directed,12766,,,3
5751,10938,Directed,12771,,,4
5751,125327,Directed,13087,,,1
5751,7329,Directed,13088,,,1
5751,46720,Directed,13089,,,3
5751,56967,Directed,13090,,,1
5751,47686,Directed,13214,,,1
5751,25347,Directed,13390,,,1
5751,10432,Directed,13391,,,1
5751,43513,Directed,13508,,,1
5751,9458,Directed,13621,,,1
5770,14292,Directed,10061,,,1
5955,5955,Directed,10075,,,6
5975,116916,Directed,13507,,,1
6097,1638,Directed,12060,,,1
6097,119,Directed,12061,,,1
6139,6139,Directed,13918,,,1
6157,2836,Directed,11116,,,1
6157,44928,Directed,13426,,,1
6189,6189,Directed,9743,,,2
6266,4835,Directed,11288,,,1
6268,119,Directed,10984,,,4
6268,151,Directed,10985,,,1
6268,39,Directed,11879,,,1
6288,6288,Directed,12035,,,8
6377,6380,Directed,9596,,,2
6377,76192,Directed,13118,,,1
6380,6377,Directed,9597,,,3
6380,6380,Directed,9598,,,2
6430,5751,Directed,10210,,,1
6430,824,Directed,10260,,,1
6430,3771,Directed,10311,,,1
6430,24,Directed,10386,,,1
6430,39,Directed,10475,,,4
6430,27619,Directed,10476,,,2
6430,17205,Directed,10477,,,2
6430,28341,Directed,11496,,,1
6430,27592,Directed,12118,,,1
6430,119,Directed,12323,,,1
6430,40984,Directed,12939,,,1
6525,6525,Directed,9600,,,1
6525,12532,Directed,11843,,,1
6539,5746,Directed,9601,,,2
6539,48,Directed,9826,,,7
6539,21582,Directed,10252,,,1
6539,1072,Directed,10259,,,1
6539,10993,Directed,10268,,,2
6539,10432,Directed,10269,,,3
6539,6539,Directed,10270,,,2
6539,43,Directed,10331,,,1
6539,8114,Directed,11624,,,1
6539,3119,Directed,11625,,,1
6539,8117,Directed,11626,,,1
6539,8115,Directed,11627,,,1
6539,8116,Directed,11628,,,1
6539,26543,Directed,11988,,,1
6539,75068,Directed,11989,,,1
6539,64908,Directed,12454,,,1
6539,1012,Directed,12455,,,1
6539,113828,Directed,12986,,,1
6539,2334,Directed,13253,,,1
6539,119,Directed,13272,,,1
6737,6737,Directed,9602,,,3
6737,7299,Directed,9622,,,1
6737,100540,Directed,12372,,,6
6737,101914,Directed,12412,,,1
6737,25186,Directed,12684,,,1
6763,974,Directed,11375,,,1
6763,6763,Directed,11376,,,3
6763,36057,Directed,11817,,,1
6763,12304,Directed,13696,,,1
6763,175,Directed,13697,,,1
6830,15820,Directed,11513,,,1
6830,119,Directed,11514,,,5
6830,6830,Directed,12007,,,2
6830,8185,Directed,13529,,,1
6969,175,Directed,9842,,,2
6969,119,Directed,9843,,,1
6969,12992,Directed,9879,,,1
6969,858,Directed,10306,,,1
6969,2836,Directed,10428,,,1
6969,43,Directed,11219,,,1
6969,431,Directed,11437,,,1
6969,12440,Directed,13566,,,1
6969,51699,Directed,13699,,,1
6969,1459,Directed,13741,,,1
7004,7004,Directed,9718,,,3
7004,17353,Directed,12447,,,2
7004,175,Directed,12448,,,1
7004,43,Directed,12723,,,1
7024,175,Directed,9701,,,2
7024,10146,Directed,9728,,,1
7024,7024,Directed,9825,,,21
7024,12217,Directed,10222,,,6
7024,11583,Directed,10329,,,13
7024,80486,Directed,12030,,,1
7024,46571,Directed,12034,,,1
7024,112406,Directed,12642,,,1
7024,75014,Directed,12839,,,2
7024,116916,Directed,13074,,,7
7024,27759,Directed,13279,,,1
7024,5975,Directed,13628,,,1
7024,96736,Directed,13647,,,1
7024,102343,Directed,13863,,,1
7024,114139,Directed,13962,,,1
7024,5467,Directed,14033,,,1
7045,2363,Directed,9605,,,1
7045,5701,Directed,9606,,,1
7045,3467,Directed,9607,,,1
7045,175,Directed,9608,,,7
7045,15311,Directed,10112,,,1
7045,28403,Directed,10464,,,1
7045,724,Directed,10653,,,1
7045,58634,Directed,11272,,,1
7045,119,Directed,11273,,,2
7045,1599,Directed,11456,,,1
7045,374,Directed,11457,,,1
7045,65631,Directed,11458,,,1
7045,7045,Directed,11459,,,1
7045,53646,Directed,11531,,,1
7045,69174,Directed,11532,,,1
7045,76684,Directed,11792,,,1
