edge,centrality
"('siri', 'echoconnect')",0.0003748775991660639
"('siri', 'hipaa')",0.0003746070026352335
"('siri', 'alarm')",0.0003734158608780728
"('siri', 'microsoftteams')",0.0003678743983597301
"('siri', 'hear')",0.0003676043626563791
"('siri', 'easteregg')",0.00036737590423904353
"('siri', 'harmankardon')",0.00036590624831341816
"('siri', 'laptops')",0.00036479670198038655
"('siri', 'uav')",0.0003635738133502385
"('siri', 'jibo')",0.0003632993327909927
"('siri', 'lego')",0.00036318015288471054
"('siri', 'alexaecho')",0.00036305680649958234
"('siri', 'conversationalui')",0.00036078128214734684
"('siri', 'monitor')",0.00036061337019250255
"('siri', 'users')",0.00036017375761434884
"('siri', 'performance')",0.0003575787883132592
"('siri', 'gmail')",0.00035212384837688445
"('siri', 'gordonramsay')",0.00035050341699073724
"('siri', 'voiceapps')",0.00034980218456476654
"('siri', 'starwars40th')",0.00034455902216359467
"('siri', 'homepods')",0.00034081992476067143
"('siri', 'oprah')",0.00034051743090336874
"('siri', 'demo')",0.0003356330513944856
"('siri', 'asia')",0.0003346504146742593
"('siri', 'uxdesign')",0.0003344702020497428
"('siri', '3d')",0.000333290822696993
"('siri', 'cooking')",0.00033281391769894467
"('siri', 'happybirthday')",0.0003318933786468578
"('siri', 'lg')",0.0003270817233932727
"('siri', 'august')",0.00032636828827581013
"('siri', 'teampixel')",0.0003252248240704362
"('siri', 'ki')",0.00032496452088407027
"('siri', 'lost')",0.00032270482321322344
"('siri', 'voiceactivation')",0.0003217028444870258
"('siri', 'ford')",0.0003210872210612341
"('siri', 'e3')",0.00032058163960815074
"('siri', 'blackmirror')",0.0003198961806414285
"('siri', 'meditation')",0.0003188850533704988
"('siri', 'googleio')",0.00031726515099136617
"('siri', 'whatsapp')",0.0003171001527786846
"('siri', 'iphone6plus')",0.00031681209052616103
"('siri', 'itscominghome')",0.0003150449859975325
"('siri', 'fishing')",0.00031405504871315725
"('siri', 'alexaislaughing')",0.0003133450546158774
"('siri', 'routines')",0.00031264958360722697
"('siri', 'ideacafechat')",0.000312107814597219
"('siri', 'bestbuy')",0.0003101526596496676
"('siri', 'harmony')",0.0003072750389651676
"('siri', 'carplay')",0.00029953576574056224
"('siri', 'va')",0.0002984410863920991
"('siri', 'priceless')",0.0002865715475597516
"('siri', 'businesses')",0.00028149086373433527
"('siri', 'featured')",0.00027338106116592443
"('siri', 'axon')",0.00021567567727206685
"('siri', 'motog')",0.00021567567727206685
"('siri', 'metalpay')",0.00021310881234121767
"('siri', 'ranked')",0.00020229825107718772
"('siri', 'blacktwitter')",0.00019177377947583867
"('siri', 'wallstreet')",0.00014215787060739416
"('siri', 'singapore')",0.00013341682595587227
"('siri', 'scotland')",0.00012270250195273974
"('siri', 'goddess')",0.00011974554725875742
"('siri', 'detroitbecomehuman')",0.00011775852181623934
"('siri', 'blackhistory')",0.00011193974128925487
"('siri', 'omnichannel')",0.00010948220662443354
"('siri', 'doctor')",0.00010622888175579785
"('siri', 'homebots')",9.984514654503753e-05
"('siri', 'control4')",8.984450783661711e-05
"('siri', 'fight')",8.736103330909389e-05
"('siri', 'indiedev')",8.71231418283898e-05
"('siri', 'pov')",8.130263487937778e-05
"('siri', 'lennar')",7.643745899193135e-05
"('siri', 'searchengine')",7.072441714022909e-05
"('siri', 'asr')",7.063615399114466e-05
"('siri', 'grammys')",7.045148671111791e-05
"('siri', 'lgbt')",6.996026837549589e-05
"('siri', 'digitalworkplace')",6.874008695611113e-05
"('siri', 'voiceassistance')",6.589655311674668e-05
"('siri', 'bigshaq')",6.467696339144139e-05
"('siri', 'sxsw')",5.857288923500856e-05
"('siri', 'touchscreen')",5.66530297308291e-05
"('siri', 'sweet')",5.4260001140930096e-05
"('siri', 'justask')",5.2475803031362294e-05
"('siri', 'meetup')",5.151311101616724e-05
"('siri', 'spain')",5.130717853566037e-05
"('siri', 'iiot')",4.991614912201781e-05
"('siri', 'everything')",4.976925369217491e-05
"('siri', 'windowsphone')",4.674220488951336e-05
"('siri', 'yoga')",4.6318133302764795e-05
"('siri', 'anna')",4.611502675729568e-05
"('siri', 'amazonfiretv')",4.606901047413134e-05
"('siri', 'texas')",4.378017250026121e-05
"('siri', 'arkit')",4.330884775646428e-05
"('siri', 'oculus')",4.111875457260306e-05
"('siri', 'cyber')",4.073106823776578e-05
"('siri', 'tuesday')",4.05999429494839e-05
"('siri', 'alexafail')",3.941078432271494e-05
"('siri', 'general')",3.9287388088174056e-05
"('siri', 'siriusxm')",3.900233983564768e-05
"('siri', 'birthday')",3.8419172545105854e-05
"('siri', 'facts')",3.8174802782413825e-05
"('siri', 'purchase')",3.797377865515316e-05
"('siri', 'stupidquestionsforalexa')",3.750096835405745e-05
"('siri', 'ad')",3.706970125116866e-05
"('siri', 'pussy')",3.6595218905659595e-05
"('siri', 'raw')",3.602533631001032e-05
"('siri', 'pain')",3.5971658928911047e-05
"('siri', 'cybermonday')",3.54881252492338e-05
"('siri', 'saturdaynight')",3.530649188274108e-05
"('siri', 'tourism')",3.528791144787487e-05
"('siri', 'breakingnews')",3.502749831493686e-05
"('siri', 'homesecurity')",3.4931605746954984e-05
"('siri', 'working')",3.463377584638275e-05
"('siri', 'perfect')",3.4064766597063794e-05
"('siri', 'healthit')",3.393813407568444e-05
"('siri', 'genz')",3.373535155247499e-05
"('siri', 'voicetechnology')",3.1085388201610036e-05
"('siri', 'aging')",3.1075996646441005e-05
"('siri', 'nova')",3.0848548474756864e-05
"('siri', 'connected')",3.076263541418182e-05
"('siri', 'cio')",3.0137626357668168e-05
"('siri', 'iotsecurity')",3.010582036438537e-05
"('siri', 'voicecommerce')",2.9815057400506404e-05
"('siri', 'scottish')",2.965572567804524e-05
"('siri', 'iheartradio')",2.952097365022269e-05
