edge,centrality
"('alexa', 'firestick')",0.0
"('alexa', 'technews')",0.0
"('alexa', 'podcast')",0.0
"('alexa', 'podernfamily')",0.0
"('alexa', 'digitalmarketing')",0.0
"('alexa', 'security')",0.0
"('alexa', 'aws')",0.0
"('alexa', 'interview')",0.0
"('alexa', 'ios')",0.0
"('alexa', 'wholefoods')",0.0
"('alexa', 'diy')",0.0
"('alexa', 'lighting')",0.0
"('alexa', 'berlin')",0.0
"('alexa', 'startup')",0.0
"('alexa', 'millennials')",0.0
"('alexa', 'podcasting')",0.0
"('alexa', 'spreaker')",0.0
"('alexa', 'smartassistant')",0.0
"('alexa', 'a')",0.0
"('alexa', 'indiedev')",0.0
"('alexa', 'appdev')",0.0
"('alexa', 'marketing')",0.0
"('alexa', 'ad')",0.0
"('alexa', 'show')",0.0
"('alexa', 'in')",0.0
"('alexa', 'javascript')",0.0
"('alexa', 'drone')",0.0
"('alexa', 'vr')",0.0
"('alexa', 'mobile')",0.0
"('alexa', 'appetite')",0.0
"('alexa', 'nest')",0.0
"('alexa', 'gadgets')",0.0
"('alexa', 'tablet')",0.0
"('alexa', 'reviews')",0.0
"('alexa', 'review')",0.0
"('alexa', 'gadgetry')",0.0
"('alexa', 'skill')",0.0
"('alexa', 'bose')",0.0
"('alexa', 'love')",0.0
"('alexa', 'insurtech')",0.0
"('alexa', 'fintech')",0.0
"('alexa', 'android')",0.0
"('alexa', 'chicago')",0.0
"('alexa', 'innovation')",0.0
"('alexa', 'blockchain')",0.0
"('alexa', 'god')",0.0
"('alexa', 'voiceui')",0.0
"('alexa', 'internetofthings')",0.0
"('alexa', 'cumbria')",0.0
"('alexa', 'lakedistrict')",0.0
"('alexa', 'deezer')",0.0
"('alexa', 'anamorphic')",0.0
"('alexa', 'cortona')",0.0
"('alexa', 'indian')",0.0
"('alexa', 'iphone')",0.0
"('alexa', 'company')",0.0
"('alexa', 'nodered')",0.0
"('alexa', 'ihome')",0.0
"('alexa', 'gadget')",0.0
"('alexa', 'audio')",0.0
"('alexa', 'popular')",0.0
"('alexa', 'sports')",0.0
"('alexa', 'hot')",0.0
"('alexa', 'videos')",0.0
"('alexa', 'tomas')",0.0
"('alexa', 'it')",0.0
"('alexa', 'hue')",0.0
"('alexa', 'futuretech')",0.0
"('alexa', 'brand')",0.0
"('alexa', 'lambda')",0.0
"('alexa', 'easteregg')",0.0
